TIme,ws,rad,VWC_2_Avg,T_2_Avg,LE,H,TKE,Precp
6/08/16 23:30:00,1.288034,-57.3,0.294,8.2,-26.88518759,-29.90273134,0.6357962682,0
7/08/16 00:00:00,0.7241673,-61.32,0.294,8.17,-11.27333173,-48.89826491,0.3023796732,0
7/08/16 00:30:00,1.350951,-65.95,0.294,8.17,-29.92808973,-32.72713766,0.3482202277,0
7/08/16 01:00:00,1.251113,-69.51,0.293,7.098,-31.01232703,-19.82646356,0.471785182,0.2
7/08/16 01:30:00,1.186653,-58.11,0.293,7.098,-25.65285131,-22.82740249,0.4500110856,0
7/08/16 02:00:00,0.7614936,-55.61,0.293,7.068,-20.68784281,-18.39411835,0.3237597128,0
7/08/16 02:30:00,0.6665161,-46.24,0.293,7.068,-16.72668566,-29.55234907,0.1840405166,0
7/08/16 03:00:00,0.7118424,-53.72,0.293,7.177,-21.23387483,-27.9120873,0.1731881473,0
7/08/16 03:30:00,1.402737,-57,0.293,7.177,-21.36956238,-42.61474218,0.3773475141,0
7/08/16 04:00:00,1.987593,-72.54,0.293,6.75,-29.33871492,-39.10642004,0.489819632,0
7/08/16 04:30:00,2.156749,-77.81,0.293,6.75,-4.762246183,-65.0370359,0.5555688417,0
7/08/16 05:00:00,1.738556,-79.73,0.292,6.103,-13.77999509,-55.02128776,0.4481432728,0
7/08/16 05:30:00,1.005743,-79.02,0.292,6.103,-22.07773182,-40.98487595,0.4579553828,0
7/08/16 06:00:00,0.9460699,-73.79,0.292,5.952,-23.89919689,-38.12038775,0.2295408477,0
7/08/16 06:30:00,1.072578,-73.25,0.292,5.952,-23.36952334,-26.614851,0.5158521564,0
7/08/16 07:00:00,1.139775,-61.39,0.292,5.4,-7.043716055,-8.210174585,0.3218471682,0
7/08/16 07:30:00,1.561898,-25.45,0.292,5.4,-7.722544761,-19.85212926,0.253563061,0
7/08/16 08:00:00,1.21893,-35.64,0.291,6.577,-2.751776045,-7.009555886,0.3527875915,0
7/08/16 08:30:00,1.622416,-15.72,0.291,6.577,4.151100192,0.7272442356,0.3409977526,0
7/08/16 09:00:00,0.8747401,1.35,0.291,8.16,59.89735597,12.31270286,0.4346999722,0
7/08/16 09:30:00,1.618059,70.46,0.291,8.16,161.7419341,53.63309529,0.3503430541,0
7/08/16 10:00:00,2.366338,214.5,0.291,9.49,196.0890167,101.8375231,0.393932093,0
7/08/16 10:30:00,2.417888,300.1,0.291,9.49,224.1951984,127.6944448,0.4224923989,0
7/08/16 11:00:00,2.485822,372.1,0.291,12.29,233.0757266,166.0109154,0.445866131,0
7/08/16 11:30:00,2.302502,436.6,0.291,12.29,223.8945759,221.0683118,0.4577525062,0
7/08/16 12:00:00,1.655281,493.4,0.291,17.55,245.4125141,265.944949,0.6906447714,0
7/08/16 12:30:00,2.314721,564.7,0.291,17.55,286.3624055,307.6140094,0.6634370367,0
7/08/16 13:00:00,2.386449,649.8,0.29,19.22,238.2989948,240.0533267,0.7740528165,0
7/08/16 13:30:00,2.319535,540.7,0.29,19.22,189.5796748,192.3909932,0.7130552013,0
7/08/16 14:00:00,2.781348,439.7,0.289,22.21,177.2056839,195.1897289,0.7192096305,0
7/08/16 14:30:00,3.376221,423.7,0.289,22.21,-18.84390384,-7.17258361,0.7495518078,1
7/08/16 15:00:00,2.979931,11.59,0.288,21.2,-18.11998711,-27.64101752,0.6403325028,0.9
7/08/16 15:30:00,1.664474,-18.06,0.288,21.2,-29.77330659,-23.2021919,0.6035685067,1
7/08/16 16:00:00,1.666698,-31.68,0.29,13.76,-39.0698366,-37.05689079,0.613570062,0
7/08/16 16:30:00,3.742203,-58.47,0.29,13.76,-16.46343363,-122.5783696,0.9310889911,0
7/08/16 17:00:00,2.553111,-123.3,0.308,12.89,25.26442821,12.68670248,1.122362193,0
7/08/16 17:30:00,3.076451,53.36,0.308,12.89,28.46851722,9.735067056,0.724834055,0
7/08/16 18:00:00,2.426085,52.98,0.31,13.11,52.10900381,14.17859046,0.3989650088,0
7/08/16 18:30:00,2.055103,81.2,0.31,13.11,30.50785773,10.61893055,0.6404011231,0
7/08/16 19:00:00,1.27857,55.52,0.309,13.64,9.167765117,0.8515463535,0.3295377936,0
7/08/16 19:30:00,2.868152,23.1,0.309,13.64,-11.34715274,-8.744313716,1.513844921,0.2
7/08/16 20:00:00,4.119184,-8.97,0.309,13.02,-24.52950949,-34.04530521,1.474487567,0.9
7/08/16 20:30:00,2.591474,-49.96,0.309,13.02,-32.6826779,-34.67885427,0.3486071209,0
7/08/16 21:00:00,2.974908,-60.85,0.31,11.43,-26.10467637,-50.68882261,0.7019984256,0
7/08/16 21:30:00,3.001292,-71.89,0.31,11.43,-31.04863685,-25.36843599,1.218586866,0.1
7/08/16 22:00:00,6.842339,-53.1,0.314,10.45,-4.8536555,-4.688589386,1.131535768,0.4
7/08/16 22:30:00,4.592779,-7.746,0.314,10.45,-11.51148655,-10.54308883,0.9638707476,0.6
7/08/16 23:00:00,2.214786,-21.62,0.314,9.92,-12.02825818,-15.44668991,0.795183433,0.3
7/08/16 23:30:00,2.649513,-27.91,0.314,9.92,-27.83397452,-27.71190091,0.4965330677,0
10/08/16 00:00:00,1.079252,-57.21,0.289,8.88,-21.1560133,-28.46841576,0.5265805778,0
10/08/16 00:30:00,2.044826,-53.59,0.289,8.88,-11.95054367,-15.82737527,0.337405354,0
10/08/16 01:00:00,2.739645,-32.31,0.289,8.11,-5.847783067,-12.40836746,0.405730177,0
10/08/16 01:30:00,2.552273,-22.42,0.289,8.11,-7.912841908,-16.86823818,0.4551171296,0
10/08/16 02:00:00,3.052215,-28.69,0.289,8.77,-13.21214326,-18.55414814,0.3739914701,0
10/08/16 02:30:00,2.772466,-36.44,0.289,8.77,-8.383382173,-13.1912817,0.682898313,0
10/08/16 03:00:00,2.395091,-26.39,0.288,8.32,-16.44263591,-15.61785881,0.334631462,0
10/08/16 03:30:00,1.905263,-37.04,0.288,8.32,-5.899933196,-24.26763509,0.5629218396,0
10/08/16 04:00:00,1.467961,-35.43,0.288,8.32,-9.217655827,-13.1501566,0.3809258229,0
10/08/16 04:30:00,1.958109,-27.8,0.288,8.32,-2.290023045,-7.210959951,0.5775675547,0
10/08/16 05:00:00,1.735812,-14.82,0.288,8.16,-8.418717844,-9.445191589,0.3416174597,0
10/08/16 05:30:00,2.120111,-22.9,0.288,8.16,-8.844358556,-12.49955088,0.3271820303,0
10/08/16 06:00:00,1.984701,-26.38,0.288,8.47,-6.32074646,-15.73828504,0.5127132435,0
10/08/16 06:30:00,2.176411,-27.18,0.288,8.47,-8.143144095,-9.177838901,0.2932456071,0
10/08/16 07:00:00,2.133502,-22.64,0.288,8.19,-3.522530431,-8.464640964,0.4702442885,0
10/08/16 07:30:00,1.790095,-17.3,0.288,8.19,2.579807527,0.3796057247,0.3928940412,0
10/08/16 08:00:00,2.200869,-1.873,0.287,8.24,10.26123208,4.341153145,0.3315939904,0.1
10/08/16 08:30:00,2.423911,10.82,0.287,8.24,-14.05534976,-24.25502688,0.5883739272,0.2
10/08/16 09:00:00,1.950449,-41.5,0.287,8.99,-2.904350271,-4.855096583,0.6131304041,0
10/08/16 09:30:00,1.461546,-9.82,0.287,8.99,-1.161392516,-2.891020196,0.358320388,0
10/08/16 10:00:00,1.688015,-4.25,0.287,9.67,-4.18993406,-7.118292695,0.3503381852,0.1
10/08/16 10:30:00,1.687729,-11.28,0.287,9.67,21.70433059,9.230930305,0.5256104751,0.4
10/08/16 11:00:00,1.336502,32.77,0.287,9.94,104.8890094,55.56805224,0.769127381,0.1
10/08/16 11:30:00,1.521745,166.3,0.287,9.94,57.73005864,24.66235021,0.5876429662,0
10/08/16 12:00:00,3.393447,92.3,0.287,12.76,31.99117862,15.16477672,0.8128470503,0.3
10/08/16 12:30:00,3.360394,57.12,0.287,12.76,31.99471331,25.02095171,0.6970185365,0.4
10/08/16 13:00:00,2.616545,66.02,0.287,12.16,44.93128352,66.63856746,0.5885618894,0.2
10/08/16 13:30:00,1.963332,120.8,0.287,12.16,105.7189293,140.853099,0.5401779663,0
10/08/16 14:00:00,1.729309,263,0.288,12.4,135.6962777,77.21531532,0.5734007396,0
10/08/16 14:30:00,1.387322,230.8,0.288,12.4,196.8626307,106.6209655,0.5713251649,0
10/08/16 15:00:00,1.275211,327.9,0.288,15.18,238.8681959,218.0198167,0.6253797134,0
10/08/16 15:30:00,1.510335,483,0.288,15.18,236.6665088,161.0260779,0.8356006929,0
10/08/16 16:00:00,1.625731,429.4,0.288,17.17,189.7700872,73.82888759,0.9548309831,0
10/08/16 16:30:00,2.401886,292,0.288,17.17,196.3153641,183.9205455,1.111976816,0
10/08/16 17:00:00,1.808934,408.1,0.287,18.11,181.8270806,169.5315701,0.8054617876,0
10/08/16 17:30:00,2.894196,381.9,0.287,18.11,-17.79159545,-44.94498346,1.127964426,1.5
10/08/16 18:00:00,4.413657,-39.76,0.287,18.92,-10.91715057,-15.15855353,1.260320995,0.1
10/08/16 18:30:00,2.791573,-9.93,0.287,18.92,-18.38225866,-5.023763236,0.9004317248,2.1
10/08/16 19:00:00,1.819134,-12.2,0.288,12.43,-1.879487118,-3.79374317,0.5167890997,0.3
10/08/16 19:30:00,1.083704,1.533,0.288,12.43,0.6187737105,0.03857959853,0.4883149965,0
10/08/16 20:00:00,1.680348,6.168,0.293,10.7,-19.57961493,-27.58710354,0.324110735,0
10/08/16 20:30:00,1.618454,-42.96,0.293,10.7,-66.74024866,-10.88148265,0.3529708678,0
10/08/16 21:00:00,1.910287,-76.03,0.295,10.04,-25.89984596,-59.08908234,0.5052503428,0
10/08/16 21:30:00,2.007092,-86.1,0.295,10.04,-55.09673637,-9.854004627,0.4205384101,0
10/08/16 22:00:00,1.87667,-68.17,0.295,8.42,-18.09687554,-37.07523885,0.4581617232,0
10/08/16 22:30:00,1.746242,-59.36,0.295,8.42,-12.83241359,-31.66912392,0.4298398666,0.2
10/08/16 23:00:00,1.685846,-48.49,0.295,8.53,-19.18359658,-45.55549585,0.5706908693,0
10/08/16 23:30:00,1.913395,-68.87,0.295,8.53,-30.31758967,-61.46949696,0.4976729171,0
11/08/16 00:00:00,2.05958,-97.2,0.295,8.41,-27.22787387,-61.64987169,0.5885556374,0
11/08/16 00:30:00,2.088025,-96,0.295,8.41,-28.77756674,-51.71817302,0.481590617,0
11/08/16 01:00:00,2.282989,-88.9,0.295,6.982,-13.27937348,-31.11356396,0.5308298929,0
11/08/16 01:30:00,2.357813,-53.31,0.295,6.982,-7.680269556,-18.93942628,0.4978867229,0
11/08/16 02:00:00,2.432545,-34.91,0.295,7.265,-7.558854058,-14.8779574,0.6366992032,0
11/08/16 02:30:00,3.232742,-29.73,0.295,7.265,-8.27365625,-8.90049047,0.682927624,0.1
11/08/16 03:00:00,2.931474,-24.04,0.295,7.997,-7.105370132,-21.00668873,0.738834923,0
11/08/16 03:30:00,3.709552,-34.75,0.295,7.997,-5.428213921,-8.444779048,0.6745758557,0.1
11/08/16 04:00:00,2.979951,-20.34,0.295,7.97,-8.941707485,-16.14128548,0.7170405084,0
11/08/16 04:30:00,4.305885,-31.55,0.295,7.97,-2.873851563,-5.116119441,0.8940299293,0.1
11/08/16 05:00:00,3.929327,-14.4,0.295,7.89,-2.996116051,-3.370256113,0.724264987,0
11/08/16 05:30:00,3.38768,-12.52,0.295,7.89,-1.736047425,-2.316725899,0.6537059744,0
11/08/16 06:00:00,3.645666,-9.95,0.295,7.949,-0.6398869909,-1.170820439,0.7609795688,0.1
11/08/16 06:30:00,2.831921,-7.537,0.295,7.949,-2.416632165,-2.70649839,0.5583221011,0.1
11/08/16 07:00:00,3.051891,-10.65,0.295,8.03,-1.888769023,-3.344361532,0.5957305005,0.1
11/08/16 07:30:00,2.651994,-10.76,0.295,8.03,2.609054274,4.532924994,0.6401199941,0.1
11/08/16 08:00:00,2.748623,1.9,0.295,7.947,21.32712177,12.0637858,0.6443000551,0.2
11/08/16 08:30:00,3.394485,29.26,0.295,7.947,45.97917112,28.40541735,0.6780226325,0.1
11/08/16 09:00:00,3.107778,72.02,0.295,8.63,115.2305179,46.74272375,0.6869262401,0
11/08/16 09:30:00,3.061518,162.6,0.295,8.63,119.1346724,12.6785957,0.7371225815,0
11/08/16 10:00:00,4.087356,136.4,0.294,10.96,84.60081585,59.37527815,0.8414872033,0
11/08/16 10:30:00,3.744997,152.2,0.294,10.96,121.0004441,50.94141829,0.8920483176,0
11/08/16 11:00:00,2.68805,182.3,0.294,12.52,154.4483593,151.0866429,0.6527050564,0.2
11/08/16 11:30:00,3.021913,324.8,0.294,12.52,263.6656319,16.65379459,0.6965313714,0
11/08/16 12:00:00,2.603967,302.8,0.294,14.52,155.8317426,46.95520225,0.678001468,0
11/08/16 12:30:00,2.284471,224.3,0.294,14.52,133.6154696,58.48047064,0.667195413,0.1
11/08/16 13:00:00,2.92601,212.3,0.294,14.72,140.5578923,59.13965808,0.6214366935,0
11/08/16 13:30:00,2.680791,220.3,0.294,14.72,134.8208186,79.01176849,0.6479809278,0.1
11/08/16 14:00:00,3.815125,232.5,0.294,15,164.703429,106.8280732,0.7749072378,0
11/08/16 14:30:00,2.658787,297,0.294,15,181.9319072,178.5888495,1.115576055,0
11/08/16 15:00:00,0.937098,390.4,0.294,16.63,86.51850978,13.54305891,0.5016765063,0
11/08/16 15:30:00,1.210945,125.9,0.294,16.63,57.37391941,26.65677772,0.5277346782,0
11/08/16 16:00:00,1.520638,109.3,0.293,15.92,141.089394,9.876755244,0.900159133,0
11/08/16 16:30:00,1.407956,174.7,0.293,15.92,121.2213268,17.59030052,0.8506196451,0
11/08/16 17:00:00,2.187764,160.3,0.293,15.65,171.8152696,24.07439388,1.049105909,0
11/08/16 17:30:00,1.499854,215.9,0.293,15.65,121.1143282,20.89755759,0.6467438021,0
11/08/16 18:00:00,2.610259,160.8,0.292,15.61,33.15876718,7.358445355,1.228726296,0
11/08/16 18:30:00,1.971129,55.82,0.292,15.61,-52.3527512,-72.68001305,0.7315788731,0
11/08/16 19:00:00,1.206615,-112.2,0.291,13.54,21.11446128,0.7062452333,0.4580139356,0
11/08/16 19:30:00,1.860866,32.37,0.291,13.54,-25.9856848,-52.524351,0.7951430627,0.2
11/08/16 20:00:00,2.771797,-69.01,0.291,12.22,-159.428535,-59.60581907,0.7067470768,0
11/08/16 20:30:00,2.482831,-212.2,0.291,12.22,-42.46446053,-65.55197063,0.9241318058,0
11/08/16 21:00:00,2.035156,-104.5,0.291,10.34,-17.36657805,-26.9237289,0.5841067701,0
11/08/16 21:30:00,2.195558,-42.05,0.291,10.34,-27.66538914,-38.78685212,0.7187982195,0
11/08/16 22:00:00,2.369247,-65.8,0.291,9.92,-29.6422074,-40.94181829,0.6938448903,0
11/08/16 22:30:00,3.664069,-71.69,0.291,9.92,-16.99184137,-39.01964326,0.9159485222,0
11/08/16 23:00:00,3.060486,-58.11,0.29,8.89,-13.38898795,-30.90678689,0.6853555094,0
11/08/16 23:30:00,2.912055,-47.1,0.29,8.89,-14.37560891,-26.37858536,0.5415982074,0
15/08/201600:00:00,4.021926,-77.56,0.269,9,-22.76524258,-42.66020473,0.6570742877,0
15/08/201600:30:00,3.670185,-68.61,0.269,9,-29.55219257,-51.68475745,0.6100412833,0
15/08/201601:00:00,3.229878,-85.3,0.269,8.6,-35.44368921,-46.71476352,0.4427153157,0
15/08/201601:30:00,2.684383,-87.1,0.269,8.6,-43.57261729,-46.38969726,0.249575583,0
15/08/201602:00:00,2.002873,-95.7,0.269,7.944,-31.03948699,-37.73376675,0.5141422397,0
15/08/201602:30:00,0.6705688,-75.06,0.269,7.944,-26.1579932,-32.82365277,0.1856249601,0
15/08/201603:00:00,1.571085,-65.79,0.269,7.567,-22.49371639,-47.45886877,0.2944829493,0
15/08/201603:30:00,2.089125,-77.31,0.269,7.567,-32.05645784,-38.74980132,0.3958771309,0
15/08/201604:00:00,2.109573,-78.85,0.269,7.022,-32.75226436,-38.79309716,0.4188450028,0
15/08/201604:30:00,2.179575,-80.1,0.269,7.022,-30.05204023,-40.06720317,0.505343526,0
15/08/201605:00:00,1.637005,-79.14,0.268,6.665,-30.60106879,-45.42395414,0.3728481492,0
15/08/201605:30:00,1.847935,-85.5,0.268,6.665,-15.54096601,-59.12806067,0.4731613493,0
15/08/201606:00:00,2.15365,-84.5,0.268,6.425,-12.98293895,-60.81224446,0.4796466178,0
15/08/201606:30:00,1.284683,-83.9,0.268,6.425,-29.67677723,-41.39933157,0.4307464632,0
15/08/201607:00:00,1.166678,-81.4,0.268,6.232,-24.95547521,-32.49657314,0.3336117775,0
15/08/201607:30:00,1.394559,-67.88,0.268,6.232,-11.03691195,-15.68639235,0.3490403806,0
15/08/201608:00:00,1.146529,-36.62,0.268,5.973,10.85897788,5.999398531,0.270171114,0
15/08/201608:30:00,1.007877,8.78,0.268,5.973,19.75921418,48.28918098,0.3076596278,0
15/08/201609:00:00,1.189741,61.75,0.268,7.368,72.13231134,71.63378912,0.3481875107,0
15/08/201609:30:00,1.046713,138.7,0.268,7.368,152.1272493,62.41241099,0.3155645396,0
15/08/201610:00:00,1.190287,211.5,0.268,9.04,158.4858541,130.2221722,0.5161713439,0.1
15/08/201610:30:00,1.584736,291.2,0.268,9.04,175.2932368,153.1401896,0.6087055898,0
15/08/201611:00:00,1.592612,347,0.268,12.92,201.0555952,173.9623435,0.6013246975,0
15/08/201611:30:00,2.12187,413,0.268,12.92,240.5170021,197.0506052,0.7172015158,0
15/08/201612:00:00,2.063693,487.9,0.267,20.18,224.2962441,189.6861386,0.7401269507,0
15/08/201612:30:00,2.176415,460.2,0.267,20.18,106.5559381,31.06924168,0.6385884329,0
15/08/201613:00:00,1.046127,173.9,0.267,20.13,199.8840765,94.46525604,0.5391527927,0
15/08/201613:30:00,1.203566,326.8,0.267,20.13,200.4878347,87.73546853,0.6557837829,0
15/08/201614:00:00,1.198587,325.7,0.266,19.52,154.6647652,25.68560835,0.5902845451,0
15/08/201614:30:00,1.952227,213.4,0.266,19.52,151.4964103,14.15827716,0.8068838407,0
15/08/201615:00:00,1.857313,193.8,0.266,18.7,200.7039775,57.95881898,0.7523232664,0
15/08/201615:30:00,2.204993,285.8,0.266,18.7,220.5939591,51.82362164,0.6653228369,0
15/08/201616:00:00,2.096284,299.8,0.265,18.21,228.185139,260.0255806,1.223743851,0
15/08/201616:30:00,1.887798,525.3,0.265,18.21,169.0164584,21.20252495,1.007227122,0
15/08/201617:00:00,1.642619,222.9,0.265,22.56,162.1011113,0.3540206585,0.4881493915,0
15/08/201617:30:00,1.585344,191,0.265,22.56,93.11407011,43.57990431,0.676554921,0
15/08/201618:00:00,1.827963,162.3,0.264,19.57,75.25199756,24.48706894,0.6047880869,0
15/08/201618:30:00,1.295865,121.1,0.264,19.57,174.8160794,31.23406734,0.6979804883,0
15/08/201619:00:00,1.395848,225.4,0.264,18.02,55.72451622,9.47813471,0.5537593091,0
15/08/201619:30:00,1.528952,81.4,0.264,18.02,53.62364337,2.123042024,0.8563297422,0
15/08/201620:00:00,1.28547,68.71,0.264,14.91,-27.57776331,-45.51257247,0.7820173215,0
15/08/201620:30:00,1.712016,-63.66,0.264,14.91,-46.73294574,-31.4312443,0.8298722881,0
15/08/201621:00:00,1.875903,-71.37,0.264,12.13,-41.95183752,-47.17797438,0.8720365798,0
15/08/201621:30:00,2.533331,-84.7,0.264,12.13,-53.24772141,-56.12536377,0.8759466562,0
15/08/201622:00:00,1.540598,-106.9,0.263,10.53,-50.42648692,-45.65062349,0.5891147073,0
15/08/201622:30:00,1.600778,-95.1,0.263,10.53,-47.48855995,-43.92144636,0.7918041913,0
15/08/201623:00:00,0.8762178,-91.6,0.263,9.67,-40.40103056,-42.60472339,0.4399083059,0
15/08/201623:30:00,1.155181,-84.2,0.263,9.67,-41.90847919,-39.94730631,0.4700863189,0
16/08/201600:00:00,1.062196,-84,0.263,8.96,-33.93925839,-45.14798453,0.4691264451,0
16/08/201600:30:00,1.154962,-82.1,0.263,8.96,-34.33932691,-46.43365735,0.384982555,0
16/08/201601:00:00,1.245453,-84.6,0.263,8.3,-31.19842565,-48.2417258,0.3630512509,0
16/08/201601:30:00,0.9881523,-84,0.263,8.3,-50.69145766,-27.46013859,0.2835707484,0
16/08/201602:00:00,1.653767,-83.2,0.263,7.892,-38.92207056,-37.91382853,0.5182677347,0
16/08/201602:30:00,1.389208,-82.4,0.263,7.892,-45.00011621,-37.15723399,0.3450935491,0
16/08/201603:00:00,1.38498,-88.4,0.262,7.515,-27.83194341,-51.66417686,0.33065637,0
16/08/201603:30:00,1.059243,-86.3,0.262,7.515,-27.53328182,-49.28333919,0.330216046,0
16/08/201604:00:00,1.654784,-84,0.262,7.041,-49.48699009,-34.41459619,0.4061213801,0
16/08/201604:30:00,2.672001,-91.6,0.262,7.041,-19.29254853,-64.67532431,0.6897565979,0
16/08/201605:00:00,3.841428,-92.1,0.262,6.759,-68.78444012,-9.466575995,0.8012671579,0
16/08/201605:30:00,3.36344,-86.6,0.262,6.759,-51.76634163,-27.66781776,0.7257616286,0
16/08/201606:00:00,4.293184,-88,0.262,6.81,-30.81656062,-44.51205804,0.7641712256,0
16/08/201606:30:00,4.101232,-84.1,0.262,6.81,-11.62629701,-66.69403299,0.7859727341,0
16/08/201607:00:00,3.586954,-87.2,0.262,6.735,-13.98709655,-57.41444995,0.8315886644,0
16/08/201607:30:00,3.679022,-80.2,0.262,6.735,-16.19993186,-24.98427442,0.8030467692,0
16/08/201608:00:00,4.403735,-49.36,0.261,6.964,4.311562698,-0.3602682654,0.8604560932,0
16/08/201608:30:00,3.702991,-2.808,0.261,6.964,55.51575298,6.880571029,0.8649792386,0
16/08/201609:00:00,3.03164,57.07,0.261,7.939,65.28568538,67.36730023,0.6734979557,0
16/08/201609:30:00,2.922375,128.3,0.261,7.939,207.4852432,3.699210485,0.7170316209,0
16/08/201610:00:00,2.820706,209.4,0.261,9.54,120.2905154,151.4916849,0.6449724087,0
16/08/201610:30:00,2.530439,276,0.261,9.54,178.7968975,151.6722715,0.6803363373,0
16/08/201611:00:00,2.302377,347.8,0.261,13.61,234.1089524,149.1390938,1.197858648,0
16/08/201611:30:00,2.068701,420.7,0.261,13.61,209.4460985,219.7640298,1.200121619,0
16/08/201612:00:00,2.122463,478.3,0.26,20.9,259.7126444,216.036696,1.245458709,0
16/08/201612:30:00,2.266143,521,0.26,20.9,253.2651208,252.587388,1.300440406,0
16/08/201613:00:00,3.034157,558.6,0.259,22.35,280.0522346,273.5793479,1.394120049,0
16/08/201613:30:00,3.96501,613.1,0.259,22.35,273.0439285,287.9035057,1.864223346,0
16/08/201614:00:00,3.116347,624.8,0.258,27.92,277.0017496,290.9488914,1.381538557,0
16/08/201614:30:00,1.934453,631.8,0.258,27.92,303.9016953,235.3590192,1.117719747,0
16/08/201615:00:00,2.632866,600.8,0.257,28.19,302.3136485,287.1341542,1.15589769,0
16/08/201615:30:00,3.072503,640.9,0.257,28.19,249.9705247,282.7974777,1.570710643,0
16/08/201616:00:00,2.469373,589.8,0.257,23.97,290.9148331,226.9128306,1.273797463,0
16/08/201616:30:00,1.694544,572.4,0.257,23.97,223.402996,240.3522695,0.9428976197,0
16/08/201617:00:00,1.610551,513.8,0.256,27.58,241.3455668,179.6146686,0.7717050995,0
16/08/201617:30:00,1.344216,467.3,0.256,27.58,121.5450829,61.1105471,0.5604732775,0
16/08/201618:00:00,1.485574,220.3,0.255,28.05,31.38973408,-2.866809942,0.8585847167,0
16/08/201618:30:00,1.63409,57.38,0.255,28.05,1.347200577,-5.606617387,0.8552292325,0
16/08/201619:00:00,1.634255,19.04,0.255,19.24,73.78551897,21.87563774,0.8577308594,0
16/08/201619:30:00,1.083365,115.3,0.255,19.24,6.522430097,-0.8818096873,0.6016137905,0
16/08/201620:00:00,1.135724,22.18,0.255,16.04,-26.95105712,-31.39183947,0.5729035322,0
16/08/201620:30:00,0.9703798,-44.35,0.255,16.04,-34.03039274,-36.30997756,0.4006283376,0
16/08/201621:00:00,1.619346,-59.13,0.255,13.9,-13.09536073,-76.91844282,0.7009563229,0
16/08/201621:30:00,2.192256,-81.8,0.255,13.9,-44.71859636,-48.15347645,0.8268761652,0
16/08/201622:00:00,3.823254,-87.2,0.255,11.81,-44.40166599,-44.49755259,1.122245237,0
16/08/201622:30:00,2.843551,-85.1,0.255,11.81,-28.85065339,-55.08405711,0.9055225575,0
16/08/201623:00:00,2.832848,-81.5,0.255,10.92,-31.57698948,-50.87347812,0.6958182394,0
16/08/201623:30:00,3.476072,-81.3,0.255,10.92,-32.47237556,-51.92060419,0.5552603581,0
17/08/201600:00:00,3.450837,-84.5,0.255,10.1,-40.74010752,-43.98266982,0.5136928371,0
17/08/201600:30:00,3.108227,-85.9,0.255,10.1,-33.71762051,-47.1489949,0.4226567081,0
17/08/201601:00:00,3.395835,-82.9,0.255,9.39,-32.84480703,-36.47293187,0.4197763266,0
17/08/201601:30:00,2.989,-72.02,0.255,9.39,-29.36723208,-42.49891573,0.4908390748,0
17/08/201602:00:00,2.412395,-75.05,0.254,9.02,-33.14023646,-36.59247051,0.3738052724,0
17/08/201602:30:00,1.536425,-73.42,0.254,9.02,-10.54398927,-55.54072984,0.4818263817,0
17/08/201603:00:00,2.174731,-70.44,0.254,8.64,-31.49245932,-35.48786949,0.3928420127,0
17/08/201603:30:00,3.108357,-71.87,0.254,8.64,-22.65670598,-33.22954962,0.4858188614,0
17/08/201604:00:00,3.912009,-61.15,0.254,8.15,-9.532105755,-41.18399131,0.6505165808,0
17/08/201604:30:00,3.82778,-56.06,0.254,8.15,-21.90829095,-25.80468417,0.7487665723,0
17/08/201605:00:00,3.371612,-52.95,0.254,8.47,-23.85249856,-43.89015947,0.6394345553,0
17/08/201605:30:00,3.495116,-73.14,0.254,8.47,-18.14825776,-45.06000998,0.6503370356,0
17/08/201606:00:00,3.333246,-69.14,0.254,8.32,-4.889076132,-11.70310627,0.7523066274,0
17/08/201606:30:00,3.099916,-22.23,0.254,8.32,-2.772909234,-7.191175696,0.7463886182,0
17/08/201607:00:00,3.062354,-14.64,0.254,8.77,1.946970315,1.428322712,0.6576491829,0
17/08/201607:30:00,2.146904,-0.312,0.254,8.77,6.830290065,6.254941889,0.5977688445,0
17/08/201608:00:00,3.122079,10.44,0.254,9.57,28.77729777,17.6917999,0.6160930956,0
17/08/201608:30:00,3.061617,45.24,0.254,9.57,61.85851049,36.80022115,0.7679539356,0
17/08/201609:00:00,3.274099,99.3,0.254,10.56,46.86603382,104.6119492,0.7639841546,0
17/08/201609:30:00,2.247736,154.6,0.254,10.56,57.28849511,89.00140764,0.6694393617,0
17/08/201610:00:00,3.178226,151.6,0.254,12.51,53.99927105,104.2289767,0.6141955547,0
17/08/201610:30:00,3.416669,166.1,0.254,12.51,172.8383783,125.9142262,0.6324512566,0
17/08/201611:00:00,2.695342,310.2,0.253,13.99,168.1525665,294.3676179,0.8111875372,0
17/08/201611:30:00,2.330804,491.7,0.253,13.99,139.9713345,256.9060173,0.6808461922,0
17/08/201612:00:00,2.270455,431.6,0.253,20.49,126.5955011,204.3601364,0.7654143234,0
17/08/201612:30:00,3.072615,363.2,0.253,20.49,183.8898121,287.4034906,0.86050488,0
17/08/201613:00:00,3.420828,509.8,0.252,20.38,161.3565276,276.0676027,0.8433788924,0
17/08/201613:30:00,4.171195,480,0.252,20.38,62.45675072,97.58632685,0.8447586375,0
17/08/201614:00:00,4.049546,196.4,0.252,23.65,69.25542426,95.0160742,0.8632845232,0
17/08/201614:30:00,3.815393,191.3,0.252,23.65,96.17916865,148.7022443,0.8112705807,0
17/08/201615:00:00,3.53563,270.9,0.252,18.04,143.1599345,240.8867777,0.8212101375,0
