Time,ws,rad,VWC,T_2_Avg,LE,H,TKE,Precp
7/27/17 19:30,3.043953,152.5,0.131,,120.2865922,18.19657141,2.385402488,0
7/27/17 20:00,2.734724,-3.092,0.131,,-5.443795856,-10.47366799,1.218474615,0
7/27/17 20:30,4.978106,-41.14,0.131,,-8.759080897,-43.17134625,4.690067672,0
7/27/17 21:00,4.507363,-50.34,0.131,,-13.91123518,-45.18143059,5.114079371,0
7/27/17 21:30,3.066011,-53.45,0.131,,-16.70402525,-44.16295544,3.452044449,0
7/27/17 22:00,4.122996,-61.25,0.131,,-15.20503402,-52.69196351,2.151256091,0
7/27/17 22:30,3.660819,-82.4,0.131,,-20.99840348,-67.26289693,3.183387501,0
7/27/17 23:00,3.287724,-90,0.131,,-30.43569612,-64.16848893,1.121914838,0
7/27/17 23:30,2.80034,-65.26,0.131,,-15.12172983,-53.79961868,0.9838766865,0
7/28/17 0:00,3.238744,-53.62,0.131,,-13.14010163,-44.07839112,2.049118079,0
7/28/17 0:30,2.811284,-52.68,0.131,,-12.09493242,-43.96356514,2.569143366,0
7/28/17 1:00,3.230925,-43.71,0.131,,-11.47860647,-35.65703292,1.604667283,0
7/28/17 1:30,3.274512,-67.61,0.131,,-15.9412241,-55.0629874,1.338132143,0.28
7/28/17 2:00,4.002893,-308.5,0.13,,-37.95520083,-274.1432919,5.000360795,0.9
7/28/17 2:30,4.351383,-252.2,0.13,,-31.22168058,-223.7911151,2.669165993,0.34
7/28/17 3:00,3.728888,-128.1,0.13,,-26.03154261,-104.1426978,5.318761774,0.02
7/28/17 3:30,4.485342,-67.77,0.13,,-12.92246472,-56.04179488,1.113931973,0
7/28/17 4:00,4.755775,-85.4,0.13,,-18.72596462,-66.54832385,1.817071041,0
7/28/17 4:30,4.941731,-90.5,0.13,,-19.32417112,-69.8401438,1.617156553,0
7/28/17 5:00,3.935181,-96.4,0.13,,-17.61366908,-76.60209296,0.9974807128,0
7/28/17 5:30,3.169533,-87,0.13,,-17.10432838,-67.02002021,0.76662185,0
7/28/17 6:00,3.000135,-83.1,0.13,,-17.5377463,-62.27803979,0.3140502963,0
7/28/17 6:30,2.04329,-81.2,0.13,,-16.39119516,-61.11602844,0.4886622709,0
7/28/17 7:00,0.5660678,-45.27,0.13,,-10.41490893,-31.20945649,0.1289842065,0
7/28/17 7:30,0.5646305,-3.902,0.13,,-0.07290253269,-1.660573452,0.172848773,0
7/28/17 8:00,1.056308,44.95,0.13,,22.43410124,23.14445645,0.3295376812,0
7/28/17 8:30,1.76421,95.1,0.13,,61.31725127,33.45275595,0.3294210068,0
7/28/17 9:00,1.937411,164.1,0.13,,98.7242569,64.10291379,0.5138763738,0
7/28/17 9:30,3.076887,239.9,0.13,,116.2296543,121.9418121,0.9384995037,0
7/28/17 10:00,3.686333,328.2,0.13,,178.6739183,146.744714,0.9544974806,0
7/28/17 10:30,3.479529,464.6,0.13,,232.1784085,220.9504137,1.132093739,0
7/28/17 11:00,3.809985,461,0.13,,158.880594,281.3489149,1.244077083,0
7/28/17 11:30,3.58684,367.3,0.13,,138.4664916,204.6821385,2.544284603,0
7/28/17 12:00,4.000826,220.9,0.13,,196.0580723,5.307961708,2.99076383,0
7/28/17 12:30,2.501567,615.5,0.13,,323.7785287,271.0292412,2.440815152,0
7/28/17 13:00,3.256856,231.1,0.13,,106.5974997,100.3824349,2.077117592,0
7/28/17 13:30,2.576711,691.6,0.13,,225.635724,439.7468136,2.470595608,0
7/28/17 14:00,2.72668,518.9,0.129,,179.0389335,307.6245416,3.928889842,0
7/28/17 14:30,2.024014,269.7,0.129,,105.8424732,136.6210795,1.682090408,0
7/28/17 15:00,1.954301,187.4,0.129,,94.21875449,71.55047518,1.405935847,0
7/28/17 15:30,2.268768,340.4,0.129,,171.5332642,147.5154729,3.026009188,0
7/28/17 16:00,2.391439,253.3,0.129,,102.5684657,129.8927017,2.996239834,0
7/28/17 16:30,3.786424,207.4,0.129,,133.7849045,52.4346427,4.570874912,0
7/28/17 17:00,3.75172,234.8,0.129,,149.1195646,65.60571087,4.568148436,0
7/28/17 17:30,2.030442,131.4,0.129,,110.6566767,3.761776653,2.326236658,0
7/28/17 18:00,1.714612,174.5,0.128,,114.8666435,44.0451225,1.267852241,0
7/28/17 18:30,2.625332,216.7,0.128,,117.861488,84.60577661,4.555322939,0
7/28/17 19:00,1.745526,47.97,0.128,,24.84601949,10.61642517,1.43987169,0
7/28/17 19:30,2.154836,65.68,0.128,,32.50295343,22.25604073,2.441246594,0
7/28/17 20:00,1.386637,6.193,0.128,,0.5495246427,-3.737191151,1.229690762,0
7/28/17 20:30,1.254662,48.78,0.128,,30.44197442,9.727528736,0.9303164772,0
7/28/17 21:00,1.169044,-43.92,0.128,,-10.30564954,-41.45467764,1.040494569,0
7/28/17 21:30,1.862399,-88.9,0.128,,-23.1673894,-71.52428648,1.509945163,0
7/28/17 22:00,1.630719,-98.8,0.128,,-31.26482634,-71.40142537,1.052306125,0
7/28/17 22:30,4.665589,-91.6,0.128,,-22.63161938,-71.49453712,1.996941598,0
7/28/17 23:00,4.917627,-94.9,0.128,,-22.7019162,-73.95407063,1.720837911,0
7/28/17 23:30,5.221263,-88.7,0.128,,-20.90314408,-68.67484933,1.489176592,0
7/29/17 0:00,3.738672,-88.8,0.128,,-20.56666526,-68.38736868,1.037071774,0
7/29/17 0:30,3.255022,-93.9,0.128,,-21.53398918,-71.65745472,0.5373711124,0
7/29/17 1:00,3.829413,-92.5,0.128,,-25.57623464,-65.460443,0.6721127814,0
7/29/17 1:30,4.153014,-86.3,0.128,,-19.03633057,-65.33824527,1.016362619,0
7/29/17 2:00,3.086717,-94.3,0.128,,-25.7856698,-66.17301442,0.8651750622,0
7/29/17 2:30,1.913914,-86.2,0.128,,-19.22837312,-64.22982287,0.326552001,0
7/29/17 3:00,0.7121949,-81,0.128,,-17.22701531,-60.72311282,0.2169914052,0
7/29/17 3:30,1.025959,-75.18,0.128,,-15.650921,-56.0941223,0.1938350029,0
7/29/17 4:00,1.246658,-85.2,0.128,,-18.60114079,-62.90204483,0.2006455431,0
7/29/17 4:30,1.533894,-85.5,0.128,,-18.54060412,-63.00072381,0.344992925,0
7/29/17 5:00,1.370717,-85.5,0.128,,-18.35684177,-62.92262847,0.2782759873,0
7/29/17 5:30,1.754814,-93,0.128,,-24.32076042,-64.18144874,0.403007028,0
7/29/17 6:00,2.406118,-89.1,0.128,,-18.5824701,-65.85030174,0.5527807685,0
7/29/17 6:30,2.788945,-81.1,0.128,,-21.19278483,-55.10135647,0.8422109313,0
7/29/17 7:00,2.476189,-58.97,0.128,,-10.22299433,-44.16013592,0.5135687969,0
7/29/17 7:30,2.718001,-12.15,0.128,,-1.837228821,-7.398037889,0.5595967735,0
7/29/17 8:00,2.804365,11.89,0.128,,7.434840246,6.311384638,0.6285743537,0
7/29/17 8:30,2.490621,103.3,0.128,,69.43418727,35.26181657,0.6196133268,0
7/29/17 9:00,2.796138,162.3,0.128,,99.63370828,63.06677995,0.6555389968,0
7/29/17 9:30,2.51912,238.9,0.128,,107.685142,107.324858,0.7505565135,0
7/29/17 10:00,4.04579,302.2,0.128,,167.5137372,133.6080253,0.9954281673,0
7/29/17 10:30,4.520554,356.6,0.128,,182.8521398,163.8280749,0.9411481149,0
7/29/17 11:00,3.825671,427.1,0.128,,182.6771702,223.1606175,1.332139153,0
7/29/17 11:30,2.623306,469.5,0.128,,215.7268236,227.2491035,2.13283448,0
7/29/17 12:00,2.624246,510,0.127,,222.6677158,258.6711072,3.294130727,0
7/29/17 12:30,2.713297,576,0.127,,235.0628146,312.2148971,4.303417997,0
7/29/17 13:00,2.619285,596.4,0.127,,203.6967118,359.0004329,4.417458709,0
7/29/17 13:30,3.778406,584.6,0.127,,195.0457312,351.5125146,5.106138723,0
7/29/17 14:00,3.521739,605.6,0.126,,216.450599,348.679904,4.045164578,0
7/29/17 14:30,3.318918,607,0.126,,188.7489619,376.7057888,3.653824131,0
7/29/17 15:00,3.952282,586.9,0.126,,201.2870179,347.5762508,3.859120672,0
7/29/17 15:30,3.080438,574.3,0.126,,185.2827594,347.7818631,4.510290779,0
7/29/17 16:00,2.299901,573.3,0.126,,169.8916858,362.0371452,2.81502344,0
7/29/17 16:30,4.202371,518.6,0.126,,168.0278546,310.7701235,4.176917634,0
7/29/17 17:00,2.950024,443.9,0.126,,133.8716894,273.5909024,3.509016101,0
7/29/17 17:30,4.103547,413,0.126,,134.7073211,249.5199512,6.358342416,0
7/29/17 18:00,2.192655,361,0.126,,143.4090888,195.4719711,2.319758474,0
7/29/17 18:30,4.086192,264,0.126,,94.82781408,150.4782113,4.956161671,0
7/29/17 19:00,4.678792,44.62,0.125,,22.75302234,6.256766065,3.378372082,0
7/29/17 19:30,2.674516,159.3,0.125,,106.2237346,39.71969356,1.994297203,0
7/29/17 20:00,3.609915,77.9,0.125,,37.5028116,28.79845563,3.590329377,0
7/29/17 20:30,3.43616,-23.51,0.125,,-14.05643943,-19.30947857,1.338479838,0
7/29/17 21:00,3.949974,-73.79,0.126,,-9.0422316,-72.78964772,2.219765691,0
7/29/17 21:30,2.392313,-91.8,0.126,,-30.36039091,-67.92742918,2.762836954,0
7/29/17 22:00,1.891444,-95.3,0.126,,-30.70290278,-69.74208942,1.339727772,0
7/29/17 22:30,1.65977,-102.3,0.126,,-26.72532827,-79.5578915,1.142582484,0
7/29/17 23:00,2.996058,-94.5,0.126,,-25.00144998,-72.51368664,1.650315119,0
7/29/17 23:30,3.56362,-89.4,0.126,,-23.25987847,-68.39768613,1.378962987,0
7/30/17 0:00,3.30381,-88.8,0.126,,-22.06351024,-68.34254242,2.057628327,0
7/30/17 0:30,2.161747,-98,0.126,,-12.0823453,-86.99340696,1.272100214,0
7/30/17 1:00,2.238491,-94,0.126,,-11.4674013,-83.06289911,1.282307393,0
7/30/17 1:30,2.850558,-91.2,0.126,,-17.05041984,-65.02958016,1.891138746,0
7/30/17 2:00,1.885224,-101.2,0.125,,-24.81671072,-75.91753705,1.548109647,0
7/30/17 2:30,2.851544,-94.4,0.125,,-27.57328785,-66.01540183,1.927761467,0
7/30/17 3:00,2.578394,-95.2,0.126,,-23.03202253,-70.96094118,1.27505155,0
7/30/17 3:30,3.331997,-87.5,0.126,,-20.31909796,-65.53631508,2.212786704,0
7/30/17 4:00,3.74064,-82.4,0.125,,-17.67158272,-62.76023853,2.144081306,0
7/30/17 4:30,2.223371,-100.1,0.125,,-21.51382238,-76.33253783,1.116874116,0
7/30/17 5:00,2.236683,-102.5,0.125,,-25.74514304,-74.12561054,1.102466401,0
7/30/17 5:30,2.180672,-101,0.125,,-23.24493147,-74.84036107,1.598002931,0
7/30/17 6:00,1.847661,-101.5,0.125,,-22.85063051,-75.52432232,1.150087919,0
7/30/17 6:30,1.738354,-93.6,0.125,,-14.24014958,-76.15968192,0.731999482,0
7/30/17 7:00,2.138958,-70.6,0.125,,-14.20014029,-53.34993387,1.297048302,0
7/30/17 7:30,2.217003,-28.48,0.125,,-2.310208485,-24.5772194,1.154705034,0
7/30/17 8:00,2.441947,23.31,0.125,,8.947356778,14.70673182,1.675684157,0
7/30/17 8:30,3.004444,74.33,0.125,,49.40680233,24.69879206,1.870113929,0
7/30/17 9:00,3.630241,144,0.125,,91.77054929,51.19718493,1.910878404,0
7/30/17 9:30,3.633715,216.7,0.125,,113.6058806,101.3736764,3.095111209,0
7/30/17 10:00,2.771024,316.8,0.125,,138.5575196,175.5496131,3.510781757,0
7/30/17 10:30,2.609864,376.4,0.125,,147.2472822,217.0348152,4.665916828,0
7/30/17 11:00,2.807522,436.3,0.124,,140.0848772,273.2599591,5.360785584,0
7/30/17 11:30,3.46211,491.8,0.124,,142.1794367,321.1388805,7.58134906,0
7/30/17 12:00,2.442403,529.6,0.124,,156.0273942,341.709468,3.18232315,0
7/30/17 12:30,3.448735,552,0.124,,167.0537699,353.7236323,5.869258351,0
7/30/17 13:00,5.512039,585,0.123,,175.2253499,373.747781,8.978551277,0
7/30/17 13:30,3.786044,597.5,0.123,,194.370865,363.1866242,9.186549918,0
7/30/17 14:00,4.275614,474.1,0.123,,159.4227778,273.5202921,7.579533538,0
7/30/17 14:30,2.642251,569.1,0.123,,220.1460248,311.3855395,4.280841303,0
7/30/17 15:00,4.136222,608.9,0.123,,186.4234366,384.8785928,9.205531594,0
7/30/17 15:30,3.769832,594.1,0.123,,169.6849575,382.2834596,7.723676053,0
7/30/17 16:00,3.011845,607,0.123,,129.5421362,435.011026,4.11193868,0
7/30/17 16:30,3.332415,423.8,0.123,,131.3414652,252.7905166,6.787898723,0
7/30/17 17:00,3.183207,445.1,0.123,,131.6936547,278.5020179,5.031757935,0
7/30/17 17:30,2.521043,439.2,0.123,,133.7077881,278.0568813,4.265409948,0
7/30/17 18:00,2.081601,353.8,0.123,,120.3976434,212.5979661,2.674283214,0
7/30/17 18:30,2.352514,300,0.123,,106.5627586,176.0585915,4.410274755,0
7/30/17 19:00,2.315378,203.8,0.123,,130.6503346,58.44691587,3.03945929,0
7/30/17 19:30,2.835424,141.3,0.123,,70.83701889,58.00975227,4.776769942,0
7/30/17 20:00,2.136845,46.77,0.123,,35.04451557,1.051288275,2.583136391,0
7/30/17 20:30,1.805844,-47.85,0.123,,-16.24924691,-40.37829455,2.871153658,0
7/30/17 21:00,3.681901,-91.2,0.123,,-47.14097837,-50.95461116,4.996731853,0
7/30/17 21:30,3.009851,-109.4,0.123,,-28.46077831,-86.32042801,3.264723466,0
7/30/17 22:00,1.545344,-111.1,0.123,,-13.86550799,-101.2042344,0.9961411789,0
7/30/17 22:30,3.772478,-107.7,0.123,,-31.86931867,-78.63890649,1.504671455,0
7/30/17 23:00,3.871166,-112,0.123,,-27.00448127,-86.89217342,2.065570277,0
7/30/17 23:30,2.710689,-110.3,0.123,,-26.42740842,-84.78416205,0.8503882679,0
7/31/17 0:00,2.512617,-98.7,0.123,,-23.93589089,-74.79351461,2.599616356,0
7/31/17 0:30,2.702797,-101.9,0.123,,-20.18943213,-81.13716064,1.435279001,0
7/31/17 1:00,2.502361,-96.8,0.123,,-26.99584148,-68.59853306,1.276387938,0
7/31/17 1:30,3.295929,-89.1,0.123,,-20.05660648,-67.38198283,0.3629105233,0
7/31/17 2:00,2.138541,-92.1,0.123,,-22.12341785,-67.96230547,0.7478058197,0
7/31/17 2:30,2.23393,-93.1,0.123,,-10.42816462,-80.30469271,0.4676060062,0
7/31/17 3:00,1.855003,-91.6,0.122,,-23.78310583,-65.0942592,0.6863685163,0
7/31/17 3:30,1.094756,-84.6,0.122,,-18.38093187,-63.13048761,0.3463416036,0
7/31/17 4:00,1.080766,-85.4,0.122,,-18.5377411,-63.39309499,0.3399563748,0
7/31/17 4:30,0.9542602,-84.3,0.122,,-18.38795887,-62.13548295,0.2207640405,0
7/31/17 5:00,1.236819,-82.8,0.122,,-11.97954829,-66.79505055,0.4377919408,0
7/31/17 5:30,1.040459,-82.5,0.122,,-17.59699313,-60.65803837,0.2641021133,0
7/31/17 6:00,0.948086,-79.87,0.122,,-16.32905899,-59.0525543,0.113152722,0
7/31/17 6:30,1.144926,-78.59,0.122,,-15.92883512,-58.01247864,0.1961524437,0
7/31/17 7:00,0.9528129,-59.81,0.122,,-12.99466739,-42.34151858,0.2504856911,0
7/31/17 7:30,1.135047,-22.38,0.122,,-6.354535471,-13.09635502,0.163163979,0
7/31/17 8:00,0.9637551,25.15,0.122,,12.77317252,13.79037784,0.1829812018,0
7/31/17 8:30,0.7548519,88.9,0.122,,56.6585251,33.05754521,0.1375815237,0
7/31/17 9:00,0.8001984,162.8,0.122,,97.94845344,64.9098373,0.2961077735,0
7/31/17 9:30,1.122584,233.4,0.122,,116.6439483,116.2751531,0.3995533926,0
7/31/17 10:00,2.267963,298.9,0.122,,114.7700066,182.5269982,0.6977280413,0
7/31/17 10:30,2.955108,364,0.122,,153.5540204,199.079286,1.093744627,0
7/31/17 11:00,2.933839,404.8,0.121,,140.9122223,241.967197,1.453948711,0
7/31/17 11:30,2.252784,472.6,0.121,,146.1328688,299.0482712,1.338433366,0
7/31/17 12:00,2.35658,512.7,0.121,,210.8972916,271.4678744,2.217675383,0
7/31/17 12:30,2.579109,473.3,0.121,,150.6430865,293.3375929,1.703762674,0
7/31/17 13:00,2.759876,562,0.121,,170.0480385,358.2015483,2.952398612,0
7/31/17 13:30,3.742867,550.9,0.121,,163.7519377,351.6068697,2.126164607,0
7/31/17 14:00,3.202229,460.5,0.12,,173.2229764,249.1087739,1.523943422,0
7/31/17 14:30,3.40959,457.2,0.12,,142.3204857,276.7543925,3.090520692,0
7/31/17 15:00,4.118325,452.9,0.12,,123.5705547,295.7327599,2.10833348,0
7/31/17 15:30,3.722548,411,0.12,,126.9910801,247.9683165,1.95733672,0
7/31/17 16:00,3.8444,295.5,0.12,,93.84112792,168.9748507,2.036623152,0
7/31/17 16:30,3.619466,267.9,0.12,,44.88642705,193.8784296,1.669517756,0
7/31/17 17:00,3.901459,277.1,0.12,,105.5672063,146.3901381,1.840063417,0
7/31/17 17:30,3.624967,164.7,0.12,,86.14647898,56.22993377,1.544764101,0
7/31/17 18:00,2.347902,107.1,0.12,,51.48719324,36.58051763,1.307580184,0
7/31/17 18:30,2.112618,57.58,0.12,,33.24717492,7.61875462,1.365292939,0
7/31/17 19:00,2.589906,66.87,0.12,,28.34283684,23.64477166,1.410911729,0
7/31/17 19:30,3.099224,43.78,0.12,,19.16768555,11.43281197,2.350622995,0
7/31/17 20:00,3.117619,10.84,0.12,,-0.3139275182,-0.4043673118,1.190500455,0
7/31/17 20:30,2.19165,9.98,0.12,,0,0,0.8375694538,0
7/31/17 21:00,3.699378,-15.94,0.12,,-10.19081199,-14.66230094,1.275800031,0
7/31/17 21:30,4.770329,-30.74,0.12,,-14.12560715,-24.00365099,1.633127436,0
7/31/17 22:00,3.680394,-23.62,0.12,,-11.09738448,-18.56053073,1.367586383,0
7/31/17 22:30,2.557748,-11.89,0.12,,-5.718330224,-11.5626655,1.051325403,0
7/31/17 23:00,2.713131,-9.88,0.12,,-5.975976729,-8.834987359,0.9434531937,0
7/31/17 23:30,3.538357,-10.13,0.12,,-5.829476425,-8.728328062,1.051663944,0
